file,emotion,char_count,word_count,unique_words,avg_word_len,punct_count,question_count,exclamation_count,sentence_count,avg_sent_len,cleaned_word_count
Ses03F_impro08_M008.wav,angry,79,16,15,4.0,8,1,4,4,4.0,19
Ses03F_impro08_M009.wav,angry,24,5,5,4.0,1,1,0,1,5.0,5
Ses03F_impro08_M010.wav,angry,10,3,3,2.667,1,0,1,1,3.0,3
Ses03F_impro08_M011.wav,angry,32,6,6,4.5,2,0,0,1,6.0,7
Ses03F_impro08_M012.wav,angry,20,4,4,4.25,1,0,0,1,4.0,4
Ses03F_impro08_M013.wav,frustrated,28,6,6,3.833,3,0,0,1,6.0,7
Ses03F_impro08_M014.wav,angry,33,6,6,4.667,5,1,0,2,3.0,7
Ses03F_impro08_M015.wav,angry,65,14,14,3.714,3,1,0,2,7.0,14
Ses03F_impro08_M016.wav,frustrated,65,14,12,3.714,1,0,0,1,14.0,14
Ses03F_impro08_M017.wav,frustrated,141,28,25,4.071,6,0,0,2,14.0,30
Ses03F_impro08_M018.wav,frustrated,25,5,5,4.2,3,0,0,1,5.0,6
Ses03F_impro08_M019.wav,frustrated,27,6,6,3.667,4,0,0,3,2.0,7
Ses03F_impro08_M020.wav,frustrated,61,14,13,3.429,3,1,0,2,7.0,15
Ses03F_impro08_M021.wav,neutral,28,4,4,6.25,1,0,0,1,4.0,4
Ses03F_impro08_M022.wav,frustrated,53,11,11,3.909,3,0,0,1,11.0,12
Ses03F_impro08_M023.wav,frustrated,37,7,7,4.429,1,0,0,1,7.0,7
Ses03F_impro08_M024.wav,frustrated,77,17,16,3.588,2,0,0,1,17.0,18
Ses03F_impro08_M025.wav,frustrated,38,8,8,3.875,2,0,0,1,8.0,9
Ses03F_impro08_M026.wav,frustrated,43,8,8,4.5,3,0,0,1,8.0,9
Ses03F_script01_1_F003.wav,frustrated,45,10,10,3.6,1,1,0,1,10.0,10
Ses03F_script01_1_F004.wav,neutral,20,5,5,3.2,1,1,0,1,5.0,5
Ses03F_script01_1_F005.wav,neutral,19,4,4,4.0,2,1,0,1,4.0,4
Ses03F_script01_1_F006.wav,angry,108,20,17,4.45,5,1,0,3,6.667,22
Ses03F_script01_1_F007.wav,neutral,53,11,10,3.909,3,1,0,1,11.0,12
Ses03F_script01_1_F008.wav,frustrated,27,5,5,4.6,2,1,0,1,5.0,6
Ses03F_script01_1_F009.wav,frustrated,23,5,5,3.8,2,2,0,2,2.5,5
Ses03F_script01_1_F010.wav,neutral,28,5,5,4.8,2,1,0,2,2.5,5
Ses03F_script01_1_F011.wav,frustrated,37,8,8,3.75,1,1,0,1,8.0,8
Ses03F_script01_1_F012.wav,frustrated,24,5,5,4.0,2,0,0,1,5.0,6
Ses03F_script01_1_F013.wav,frustrated,40,8,7,4.125,8,0,0,3,2.667,10
Ses03F_script01_1_F014.wav,neutral,18,4,4,3.75,1,0,0,1,4.0,4
Ses03F_script01_1_F015.wav,frustrated,33,7,7,3.857,3,0,0,1,7.0,8
Ses03F_script01_1_F016.wav,frustrated,33,7,7,3.857,1,0,0,1,7.0,7
Ses03F_script01_1_F017.wav,angry,174,31,30,4.645,10,1,1,4,7.75,34
Ses03F_script01_1_F018.wav,frustrated,17,3,3,5.0,4,1,0,2,1.5,3
Ses03F_script01_1_F019.wav,neutral,11,2,2,5.0,2,1,0,2,1.0,2
Ses03F_script01_1_F020.wav,angry,59,13,13,3.615,6,1,0,1,13.0,14
Ses03F_script01_1_F021.wav,neutral,39,6,6,5.667,4,0,0,1,6.0,7
Ses03F_script01_1_F022.wav,frustrated,105,23,22,3.609,9,1,0,4,5.75,26
Ses03F_script01_1_F023.wav,frustrated,123,23,20,4.391,11,0,0,4,5.75,26
Ses03F_script01_1_F024.wav,frustrated,39,9,9,3.444,2,1,0,1,9.0,9
Ses03F_script01_1_F025.wav,frustrated,30,5,5,5.2,6,0,0,2,2.5,7
Ses03F_script01_1_F026.wav,frustrated,106,21,21,4.095,9,0,0,3,7.0,24
Ses03F_script01_1_F027.wav,frustrated,56,13,12,3.385,3,0,0,1,13.0,14
Ses03F_script01_1_F028.wav,frustrated,77,15,15,4.2,6,1,0,2,7.5,17
Ses03F_script01_1_F029.wav,frustrated,25,6,6,3.333,1,1,0,1,6.0,6
Ses03F_script01_1_F030.wav,neutral,58,9,9,5.556,4,0,0,1,9.0,11
Ses03F_script01_1_F031.wav,neutral,30,5,5,5.2,2,0,0,1,5.0,6
Ses03F_script01_1_F032.wav,frustrated,23,5,5,3.8,2,0,0,1,5.0,6
Ses03F_script01_1_F033.wav,frustrated,99,21,21,3.762,5,2,0,2,10.5,22
Ses03F_script01_1_F034.wav,frustrated,84,16,14,4.312,7,1,0,3,5.333,17
Ses03F_script01_1_F035.wav,frustrated,40,9,9,3.556,2,0,0,1,9.0,10
Ses03F_script01_1_F036.wav,frustrated,51,9,9,4.778,4,0,0,1,9.0,11
Ses03F_script01_1_F037.wav,frustrated,73,15,13,3.933,6,0,0,2,7.5,17
Ses03F_script01_1_F038.wav,frustrated,27,6,6,3.667,3,0,0,1,6.0,7
Ses03F_script01_1_F039.wav,frustrated,160,31,27,4.194,11,3,0,7,4.429,35
Ses03F_script01_1_F040.wav,frustrated,41,8,8,4.25,2,0,0,2,4.0,8
Ses03F_script01_1_F041.wav,frustrated,22,5,5,3.6,1,1,0,1,5.0,5
Ses03F_script01_1_F042.wav,frustrated,29,5,5,5.0,3,0,0,2,2.5,6
Ses03F_script01_1_F043.wav,frustrated,87,16,15,4.5,6,2,0,4,4.0,18
Ses03F_script01_1_F044.wav,frustrated,24,5,5,4.0,1,0,0,1,5.0,5
Ses03F_script01_1_F045.wav,neutral,18,3,3,5.333,1,0,0,1,3.0,3
Ses03F_script01_1_F046.wav,neutral,26,4,4,5.75,2,0,0,1,4.0,5
Ses03F_script01_1_F047.wav,frustrated,18,4,4,3.75,2,0,0,1,4.0,5
Ses03F_script01_1_F048.wav,frustrated,59,12,9,4.0,5,0,0,2,6.0,14
Ses03F_script01_1_F049.wav,frustrated,111,22,18,4.091,8,0,0,4,5.5,23
Ses03F_script01_1_F050.wav,neutral,10,2,2,4.5,2,0,0,1,2.0,3
Ses03F_script01_1_F051.wav,frustrated,30,6,6,4.167,2,0,0,1,6.0,7
Ses03F_script01_1_F052.wav,neutral,23,6,6,3.0,3,1,0,1,6.0,7
Ses03F_script01_1_F053.wav,neutral,23,5,5,3.8,2,0,0,1,5.0,5
Ses03F_script01_1_M000.wav,neutral,10,3,3,2.667,1,0,0,1,3.0,3
Ses03F_script01_1_M001.wav,neutral,34,7,7,4.0,1,0,0,1,7.0,7
Ses03F_script01_1_M002.wav,neutral,120,25,22,3.84,7,1,0,2,12.5,25
Ses03F_script01_1_M003.wav,neutral,90,19,16,3.789,4,0,0,2,9.5,20
Ses03F_script01_1_M004.wav,neutral,65,15,14,3.4,4,0,0,1,15.0,15
Ses03F_script01_1_M005.wav,neutral,40,8,8,4.125,1,0,0,1,8.0,8
Ses03F_script01_1_M006.wav,neutral,14,4,4,2.75,1,0,0,1,4.0,4
Ses03F_script01_1_M007.wav,neutral,13,3,3,3.667,2,0,0,1,3.0,4
Ses03F_script01_1_M008.wav,neutral,66,13,13,4.154,4,0,0,2,6.5,14
Ses03F_script01_1_M009.wav,neutral,83,16,15,4.25,1,0,0,1,16.0,17
Ses03F_script01_1_M010.wav,frustrated,114,24,21,3.792,4,1,0,2,12.0,25
Ses03F_script01_1_M011.wav,frustrated,121,23,21,4.304,6,0,0,1,23.0,26
Ses03F_script01_1_M012.wav,frustrated,23,5,5,3.8,1,0,0,1,5.0,5
Ses03F_script01_1_M013.wav,frustrated,93,17,14,4.529,8,0,0,3,5.667,20
Ses03F_script01_1_M014.wav,frustrated,51,11,10,3.727,4,0,0,2,5.5,11
Ses03F_script01_1_M015.wav,frustrated,45,9,7,4.111,4,0,0,4,2.25,9
Ses03F_script01_1_M016.wav,neutral,39,8,8,4.0,2,1,0,1,8.0,8
Ses03F_script01_1_M017.wav,neutral,9,2,2,4.0,1,0,0,1,2.0,2
Ses03F_script01_1_M018.wav,neutral,30,8,7,2.875,1,0,0,1,8.0,8
Ses03F_script01_1_M019.wav,frustrated,46,9,9,4.222,3,0,0,1,9.0,10
Ses03F_script01_1_M020.wav,neutral,45,9,9,4.111,5,0,0,2,4.5,11
Ses03F_script01_1_M021.wav,angry,53,10,10,4.4,7,0,0,2,5.0,11
Ses03F_script01_1_M022.wav,angry,92,18,17,4.167,5,0,0,2,9.0,19
Ses03F_script01_1_M023.wav,angry,43,8,8,4.5,1,0,0,1,8.0,8
Ses03F_script01_1_M024.wav,angry,48,9,7,4.444,6,0,0,2,4.5,12
Ses03F_script01_1_M025.wav,angry,47,11,10,3.364,4,2,0,3,3.667,12
Ses03F_script01_1_M026.wav,sad,139,26,23,4.385,4,0,0,2,13.0,26
Ses03F_script01_1_M027.wav,angry,18,4,4,3.75,1,0,0,1,4.0,4
Ses03F_script01_1_M028.wav,neutral,23,5,5,3.8,2,0,0,1,5.0,6
Ses03F_script01_1_M029.wav,neutral,35,7,7,4.143,1,0,0,1,7.0,7
Ses03F_script01_1_M030.wav,neutral,85,16,15,4.375,6,0,0,2,8.0,18
Ses03F_script01_1_M031.wav,neutral,80,16,16,4.062,6,1,0,1,16.0,19
Ses03F_script01_1_M032.wav,frustrated,29,6,6,4.0,4,0,0,1,6.0,7
Ses03F_script01_1_M033.wav,frustrated,33,7,7,3.857,3,1,0,2,3.5,8
Ses03F_script01_1_M034.wav,neutral,14,3,3,4.0,1,0,0,1,3.0,3
Ses03F_script01_1_M035.wav,frustrated,32,6,6,4.5,2,0,0,1,6.0,7
Ses03F_script01_1_M036.wav,neutral,11,3,3,3.0,1,0,0,1,3.0,3
Ses03F_script01_1_M037.wav,frustrated,134,30,25,3.5,6,1,0,3,10.0,30
Ses03F_script01_1_M038.wav,frustrated,19,3,3,5.667,2,0,0,1,3.0,3
Ses03F_script01_1_M039.wav,frustrated,37,7,7,4.429,2,0,0,1,7.0,8
Ses03F_script01_1_M040.wav,sad,127,24,20,4.333,1,0,0,1,24.0,24
Ses03F_script01_1_M041.wav,neutral,49,11,11,3.545,4,0,0,1,11.0,13
Ses03F_script01_1_M042.wav,neutral,60,11,10,4.545,5,0,0,3,3.667,13
Ses03F_script01_1_M043.wav,angry,49,10,10,4.0,4,0,0,2,5.0,12
Ses03F_script01_1_M044.wav,frustrated,46,7,6,5.714,3,0,0,2,3.5,8
Ses03F_script01_1_M045.wav,angry,219,50,35,3.4,9,0,0,7,7.143,50
Ses03F_script01_1_M046.wav,angry,39,9,9,3.444,1,0,0,1,9.0,9
Ses03F_script01_1_M047.wav,neutral,24,6,6,3.167,2,1,0,1,6.0,6
Ses03F_script01_1_M048.wav,neutral,22,5,5,3.6,3,0,0,2,2.5,5
Ses03F_script01_1_M049.wav,neutral,23,5,5,3.8,1,0,0,1,5.0,5
Ses03F_script01_1_M050.wav,neutral,27,5,5,4.6,2,0,0,2,2.5,6
Ses03F_script01_1_M051.wav,frustrated,54,11,10,4.0,5,1,0,2,5.5,11
Ses03F_script01_1_M052.wav,neutral,24,5,5,4.0,1,0,0,1,5.0,5
Ses03F_script01_1_M053.wav,neutral,38,8,8,3.875,5,0,0,2,4.0,10
Ses03F_script01_2_F000.wav,angry,28,6,6,3.833,1,1,0,1,6.0,6
Ses03F_script01_2_F001.wav,angry,86,17,17,4.118,6,0,0,2,8.5,19
Ses03F_script01_2_F002.wav,angry,43,9,9,3.889,3,0,0,1,9.0,10
Ses03F_script01_2_F003.wav,angry,25,5,5,4.2,2,0,0,1,5.0,6
Ses03F_script01_2_F004.wav,angry,33,7,5,3.857,3,0,0,2,3.5,8
Ses03F_script01_2_F005.wav,frustrated,26,5,5,4.4,3,1,0,1,5.0,6
Ses03F_script01_2_F006.wav,angry,43,8,8,4.5,5,0,0,2,4.0,10
Ses03F_script01_2_F007.wav,sad,107,20,17,4.4,6,2,0,3,6.667,23
Ses03F_script01_2_F008.wav,frustrated,77,16,15,3.875,4,0,0,1,16.0,18
Ses03F_script01_2_F009.wav,sad,13,2,2,6.0,2,0,0,1,2.0,3
Ses03F_script01_2_F010.wav,angry,39,7,7,4.714,3,0,0,1,7.0,8
Ses03F_script01_2_F011.wav,sad,88,18,18,3.944,8,1,0,2,9.0,20
Ses03F_script01_2_F012.wav,sad,36,7,7,4.286,6,0,0,2,3.5,9
Ses03F_script01_2_F013.wav,angry,119,21,19,4.714,5,0,0,2,10.5,21
Ses03F_script01_2_F015.wav,angry,37,8,4,3.75,4,0,0,2,4.0,10
Ses03F_script01_2_F016.wav,angry,135,28,22,3.857,7,0,1,3,9.333,28
Ses03F_script01_2_F017.wav,frustrated,71,13,13,4.538,4,0,0,2,6.5,15
Ses03F_script01_2_F018.wav,sad,22,4,4,4.75,2,0,0,1,4.0,4
Ses03F_script01_2_F019.wav,frustrated,57,10,10,4.8,5,0,0,2,5.0,10
Ses03F_script01_2_F020.wav,sad,25,4,4,5.5,1,0,0,1,4.0,4
Ses03F_script01_2_F021.wav,sad,24,6,6,3.167,1,1,0,1,6.0,6
Ses03F_script01_2_M000.wav,frustrated,26,5,5,4.4,2,2,0,2,2.5,5
Ses03F_script01_2_M001.wav,neutral,38,8,8,3.875,2,0,0,1,8.0,8
Ses03F_script01_2_M002.wav,frustrated,173,36,33,3.833,9,2,0,5,7.2,39
Ses03F_script01_2_M003.wav,neutral,44,9,9,4.0,2,1,0,1,9.0,10
Ses03F_script01_2_M004.wav,neutral,14,3,3,4.0,2,1,0,1,3.0,3
Ses03F_script01_2_M005.wav,frustrated,16,3,3,4.667,2,0,0,1,3.0,3
Ses03F_script01_2_M006.wav,neutral,24,5,5,4.0,2,0,0,1,5.0,6
Ses03F_script01_2_M007.wav,neutral,33,7,7,3.857,2,1,0,1,7.0,8
Ses03F_script01_2_M008.wav,neutral,47,10,10,3.8,4,1,0,2,5.0,11
Ses03F_script01_2_M009.wav,neutral,36,6,6,5.167,3,0,0,2,3.0,7
Ses03F_script01_2_M010.wav,frustrated,32,6,6,4.5,3,0,0,2,3.0,7
Ses03F_script01_2_M011.wav,angry,36,6,4,5.167,3,0,0,1,6.0,6
Ses03F_script01_2_M012.wav,frustrated,25,4,4,5.5,2,0,0,1,4.0,4
Ses03F_script01_2_M013.wav,angry,17,4,4,3.5,1,1,0,1,4.0,4
Ses03F_script01_2_M014.wav,angry,4,1,1,4.0,1,1,0,1,1.0,1
Ses03F_script01_2_M015.wav,angry,17,4,4,3.5,1,1,0,1,4.0,4
Ses03F_script01_2_M016.wav,angry,28,5,5,4.8,3,0,0,1,5.0,6
Ses03F_script01_2_M017.wav,angry,24,6,6,3.167,1,1,0,1,6.0,6
Ses03F_script01_2_M018.wav,angry,47,9,8,4.333,4,2,0,2,4.5,10
Ses03F_script01_3_F000.wav,happy,56,11,11,4.182,2,0,0,1,11.0,12
Ses03F_script01_3_F001.wav,happy,60,11,11,4.545,6,0,0,2,5.5,13
Ses03F_script01_3_F002.wav,happy,42,8,8,4.375,3,0,0,2,4.0,9
Ses03F_script01_3_F003.wav,sad,18,4,4,3.75,3,0,0,1,4.0,5
Ses03F_script01_3_F004.wav,frustrated,13,3,3,3.667,2,0,0,1,3.0,4
Ses03F_script01_3_F005.wav,frustrated,59,13,13,3.615,3,0,0,1,13.0,13
Ses03F_script01_3_F006.wav,frustrated,5,1,1,5.0,1,0,0,1,1.0,1
Ses03F_script01_3_F007.wav,sad,39,9,8,3.444,3,0,0,1,9.0,9
Ses03F_script01_3_F008.wav,sad,48,8,8,5.125,3,0,0,1,8.0,9
Ses03F_script01_3_F009.wav,sad,5,1,1,5.0,1,0,0,1,1.0,1
Ses03F_script01_3_F010.wav,sad,38,6,6,5.5,3,0,0,2,3.0,6
Ses03F_script01_3_F011.wav,happy,13,3,3,3.667,2,0,0,1,3.0,3
Ses03F_script01_3_F012.wav,happy,45,9,9,4.111,2,1,0,1,9.0,9
Ses03F_script01_3_F013.wav,happy,31,7,6,3.571,2,0,0,1,7.0,8
Ses03F_script01_3_F014.wav,happy,44,9,9,4.0,4,0,0,1,9.0,10
Ses03F_script01_3_F015.wav,frustrated,12,2,2,5.5,2,0,0,1,2.0,3
Ses03F_script01_3_F016.wav,frustrated,35,7,7,4.143,1,0,0,1,7.0,7
Ses03F_script01_3_F017.wav,frustrated,26,6,6,3.5,1,0,0,1,6.0,6
Ses03F_script01_3_F018.wav,happy,16,3,3,4.667,1,0,0,1,3.0,3
Ses03F_script01_3_F019.wav,frustrated,87,17,15,4.176,8,1,0,2,8.5,20
Ses03F_script01_3_F020.wav,frustrated,26,5,5,4.4,1,0,0,1,5.0,5
Ses03F_script01_3_F021.wav,happy,140,31,25,3.548,4,1,0,3,10.333,32
Ses03F_script01_3_F022.wav,happy,25,5,5,4.2,2,0,0,1,5.0,6
Ses03F_script01_3_F023.wav,happy,44,8,7,4.625,4,0,0,2,4.0,9
Ses03F_script01_3_F024.wav,happy,11,3,3,3.0,1,1,0,1,3.0,3
Ses03F_script01_3_F025.wav,sad,33,7,7,3.857,4,1,0,3,2.333,8
Ses03F_script01_3_F026.wav,sad,90,16,16,4.688,6,1,0,2,8.0,17
Ses03F_script01_3_F027.wav,sad,19,4,4,4.0,1,0,0,1,4.0,4
Ses03F_script01_3_F028.wav,sad,38,7,7,4.571,3,0,0,1,7.0,8
Ses03F_script01_3_F029.wav,sad,11,2,2,5.0,2,0,0,1,2.0,2
Ses03F_script01_3_F030.wav,sad,9,2,2,4.0,1,1,0,1,2.0,2
Ses03F_script01_3_F031.wav,sad,5,1,1,5.0,1,0,0,1,1.0,1
Ses03F_script01_3_F032.wav,sad,28,6,6,3.833,1,0,0,1,6.0,6
Ses03F_script01_3_F033.wav,sad,101,20,19,4.1,7,1,0,4,5.0,21
Ses03F_script01_3_F034.wav,happy,155,32,27,3.875,6,0,0,3,10.667,33
Ses03F_script01_3_F035.wav,happy,34,8,8,3.375,1,1,0,1,8.0,8
Ses03F_script01_3_M000.wav,happy,46,10,10,3.7,5,1,0,2,5.0,11
Ses03F_script01_3_M001.wav,neutral,26,5,5,4.4,2,1,0,1,5.0,6
Ses03F_script01_3_M002.wav,neutral,8,2,2,3.5,1,1,0,1,2.0,2
Ses03F_script01_3_M003.wav,neutral,7,1,1,7.0,3,0,0,1,1.0,1
Ses03F_script01_3_M004.wav,neutral,5,1,1,5.0,1,1,0,1,1.0,1
Ses03F_script01_3_M005.wav,frustrated,52,12,11,3.417,4,0,0,2,6.0,13
Ses03F_script01_3_M006.wav,happy,138,30,29,3.633,8,0,0,3,10.0,31
Ses03F_script01_3_M007.wav,frustrated,17,4,4,3.5,1,1,0,1,4.0,4
Ses03F_script01_3_M008.wav,frustrated,18,4,4,3.75,1,1,0,1,4.0,4
Ses03F_script01_3_M009.wav,happy,39,9,8,3.444,2,0,0,1,9.0,10
Ses03F_script01_3_M010.wav,happy,10,2,2,4.5,2,0,0,1,2.0,2
Ses03F_script01_3_M011.wav,happy,18,4,4,3.75,2,0,0,1,4.0,4
Ses03F_script01_3_M012.wav,happy,24,6,6,3.167,1,0,0,1,6.0,6
Ses03F_script01_3_M013.wav,happy,68,15,13,3.6,4,0,0,3,5.0,16
Ses03F_script01_3_M014.wav,happy,180,35,30,4.171,12,1,0,5,7.0,40
Ses03F_script01_3_M015.wav,happy,68,16,12,3.312,3,0,0,2,8.0,17
Ses03F_script01_3_M016.wav,happy,34,6,6,4.833,4,1,0,3,2.0,7
Ses03F_script01_3_M018.wav,happy,33,6,6,4.667,1,1,0,1,6.0,6
Ses03F_script01_3_M019.wav,happy,27,6,6,3.667,2,1,0,1,6.0,7
Ses03F_script01_3_M020.wav,happy,21,5,5,3.4,2,0,0,1,5.0,5
Ses03F_script01_3_M021.wav,happy,10,2,2,4.5,3,0,0,1,2.0,2
Ses03F_script01_3_M022.wav,happy,86,17,13,4.118,6,0,0,3,5.667,18
Ses03F_script01_3_M023.wav,happy,56,12,10,3.75,4,0,0,2,6.0,14
Ses03F_script01_3_M024.wav,happy,13,3,3,3.667,1,0,0,1,3.0,3
Ses03F_script01_3_M025.wav,sad,51,10,10,4.2,3,0,0,2,5.0,11
Ses03F_script01_3_M026.wav,neutral,30,6,4,4.167,4,0,0,1,6.0,6
Ses03F_script01_3_M027.wav,sad,47,11,10,3.364,4,0,0,1,11.0,12
Ses03F_script01_3_M028.wav,sad,27,6,6,3.667,1,0,0,1,6.0,7
Ses03F_script01_3_M029.wav,sad,68,15,13,3.6,2,0,0,1,15.0,15
Ses03F_script01_3_M030.wav,sad,18,4,4,3.75,2,0,0,1,4.0,4
Ses03F_script01_3_M031.wav,sad,15,3,3,4.333,1,0,0,1,3.0,3
Ses03F_script01_3_M032.wav,sad,69,13,13,4.385,3,0,0,2,6.5,14
Ses03F_script01_3_M033.wav,sad,159,34,31,3.706,7,0,0,1,34.0,34
Ses03F_script01_3_M034.wav,sad,211,40,34,4.3,11,0,0,3,13.333,44
Ses03F_script01_3_M035.wav,sad,55,10,9,4.6,4,0,0,2,5.0,10
Ses03F_script01_3_M036.wav,sad,140,25,21,4.64,0,0,0,1,25.0,25
Ses03F_script01_3_M037.wav,sad,166,32,28,4.219,2,0,0,1,32.0,32
Ses03F_script01_3_M038.wav,sad,122,25,22,3.92,3,0,0,3,8.333,25
Ses03F_script01_3_M039.wav,sad,179,39,32,3.615,5,0,0,5,7.8,39
Ses03F_script01_3_M040.wav,sad,314,67,42,3.701,9,0,0,4,16.75,67
Ses03F_script01_3_M041.wav,sad,61,12,12,4.167,2,0,0,1,12.0,13
Ses03F_script01_3_M042.wav,sad,36,9,9,3.111,2,0,0,1,9.0,10
Ses03F_script01_3_M043.wav,sad,30,6,6,4.167,1,0,0,1,6.0,6
Ses03F_script01_3_M044.wav,happy,22,5,5,3.6,2,0,0,1,5.0,5
Ses03F_script01_3_M045.wav,happy,6,1,1,6.0,1,0,0,1,1.0,1
Ses03F_script01_3_M046.wav,happy,39,8,8,4.0,3,0,0,1,8.0,9
Ses03F_script02_1_F000.wav,sad,5,1,1,5.0,1,0,0,1,1.0,1
Ses03F_script02_1_F001.wav,frustrated,17,2,2,8.0,1,1,0,1,2.0,2
Ses03F_script02_1_F002.wav,frustrated,53,9,8,5.0,6,0,0,3,3.0,12
Ses03F_script02_1_F003.wav,angry,160,30,26,4.367,14,1,0,4,7.5,36
Ses03F_script02_1_F004.wav,frustrated,4,1,1,4.0,1,0,0,1,1.0,1
Ses03F_script02_1_F005.wav,frustrated,9,2,2,4.0,2,0,0,1,2.0,3
Ses03F_script02_1_F006.wav,frustrated,28,6,6,3.833,4,0,0,1,6.0,8
Ses03F_script02_1_F007.wav,frustrated,38,8,8,3.875,1,0,0,1,8.0,8
Ses03F_script02_1_F008.wav,frustrated,16,3,3,4.667,2,0,0,1,3.0,4
Ses03F_script02_1_F009.wav,frustrated,18,4,4,3.75,3,0,0,1,4.0,5
Ses03F_script02_1_F010.wav,sad,17,2,2,8.0,1,0,0,1,2.0,2
Ses03F_script02_1_F011.wav,sad,27,6,5,3.667,4,0,0,1,6.0,8
Ses03F_script02_1_F012.wav,angry,115,25,18,3.64,3,1,0,3,8.333,25
Ses03F_script02_1_F013.wav,frustrated,142,27,24,4.296,9,0,0,4,6.75,31
Ses03F_script02_1_F014.wav,frustrated,15,3,3,4.333,3,0,0,1,3.0,3
Ses03F_script02_1_F015.wav,sad,69,14,13,4.0,9,0,0,3,4.667,18
Ses03F_script02_1_F016.wav,frustrated,4,1,1,4.0,1,0,0,1,1.0,1
Ses03F_script02_1_F017.wav,frustrated,147,30,24,3.933,7,0,0,5,6.0,30
Ses03F_script02_1_F018.wav,frustrated,76,14,14,4.5,6,0,0,2,7.0,17
Ses03F_script02_1_F019.wav,frustrated,22,4,4,4.75,3,0,0,1,4.0,5
Ses03F_script02_1_F020.wav,frustrated,11,2,2,5.0,1,1,0,1,2.0,2
Ses03F_script02_1_F021.wav,frustrated,16,2,2,7.5,2,0,0,1,2.0,3
Ses03F_script02_1_M000.wav,happy,99,18,16,4.556,9,3,0,3,6.0,20
Ses03F_script02_1_M001.wav,happy,50,10,10,4.1,4,0,0,2,5.0,11
Ses03F_script02_1_M002.wav,happy,160,33,28,3.879,7,1,0,3,11.0,34
Ses03F_script02_1_M003.wav,happy,68,15,12,3.6,9,3,3,6,2.5,16
Ses03F_script02_1_M004.wav,happy,130,23,20,4.696,10,3,0,3,7.667,27
Ses03F_script02_1_M005.wav,happy,141,26,19,4.462,7,3,0,6,4.333,26
Ses03F_script02_1_M006.wav,happy,72,12,11,5.083,7,1,0,2,6.0,14
Ses03F_script02_1_M007.wav,frustrated,15,3,3,4.333,3,0,0,1,3.0,3
Ses03F_script02_1_M008.wav,frustrated,105,17,14,5.235,6,0,0,5,3.4,17
Ses03F_script02_1_M009.wav,happy,77,14,13,4.571,3,0,0,2,7.0,15
Ses03F_script02_1_M010.wav,happy,26,6,6,3.5,1,0,0,1,6.0,6
Ses03F_script02_1_M011.wav,happy,103,21,19,3.952,5,2,0,3,7.0,22
Ses03F_script02_1_M012.wav,happy,36,8,7,3.625,2,2,0,2,4.0,8
Ses03F_script02_1_M013.wav,happy,85,15,12,4.733,5,1,0,3,5.0,16
Ses03F_script02_1_M014.wav,happy,140,30,21,3.7,5,1,0,4,7.5,31
Ses03F_script02_1_M015.wav,happy,93,20,19,3.7,6,0,0,3,6.667,23
Ses03F_script02_1_M016.wav,happy,83,18,16,3.667,2,0,0,1,18.0,18
Ses03F_script02_1_M017.wav,neutral,19,4,4,4.0,1,1,0,1,4.0,4
Ses03F_script02_1_M019.wav,neutral,6,1,1,6.0,1,0,0,1,1.0,1
Ses03F_script02_1_M020.wav,neutral,26,5,5,4.4,3,0,0,1,5.0,6
Ses03F_script02_1_M021.wav,happy,119,25,20,3.8,8,0,0,2,12.5,27
Ses03F_script02_1_M022.wav,neutral,33,8,8,3.25,3,1,0,1,8.0,9
Ses03F_script02_1_M023.wav,neutral,8,2,2,3.5,1,1,0,1,2.0,2
Ses03F_script02_1_M024.wav,frustrated,275,53,42,4.208,10,0,0,7,7.571,54
Ses03F_script02_1_M025.wav,frustrated,172,32,27,4.406,2,0,0,1,32.0,32
Ses03F_script02_1_M026.wav,frustrated,63,13,13,3.923,4,0,0,2,6.5,14
Ses03F_script02_1_M027.wav,frustrated,14,3,3,4.0,2,0,0,1,3.0,3
Ses03F_script02_1_M028.wav,frustrated,147,26,23,4.692,5,0,0,2,13.0,27
Ses03F_script02_1_M029.wav,frustrated,122,23,21,4.348,7,0,0,2,11.5,25
Ses03F_script02_1_M031.wav,frustrated,114,26,24,3.423,5,0,0,2,13.0,27
Ses03F_script02_1_M032.wav,frustrated,152,33,28,3.636,3,0,0,1,33.0,34
Ses03F_script02_1_M033.wav,frustrated,26,6,6,3.5,2,0,0,1,6.0,7
Ses03F_script02_1_M034.wav,frustrated,126,25,21,4.08,9,1,0,4,6.25,26
Ses03F_script02_1_M035.wav,angry,65,13,11,4.077,8,2,0,2,6.5,16
Ses03F_script02_1_M036.wav,happy,136,25,19,4.48,8,0,0,3,8.333,27
Ses03F_script02_1_M037.wav,frustrated,200,33,29,5.091,9,0,0,2,16.5,37
Ses03F_script02_1_M038.wav,happy,174,33,23,4.303,6,0,0,2,16.5,34
Ses03F_script02_1_M039.wav,happy,151,30,21,4.067,4,0,0,1,30.0,34
Ses03F_script02_1_M040.wav,happy,104,18,18,4.833,8,0,0,2,9.0,22
Ses03F_script02_1_M041.wav,happy,135,27,23,4.037,5,0,0,3,9.0,29
Ses03F_script02_1_M042.wav,happy,144,27,26,4.37,7,0,0,3,9.0,28
Ses03F_script02_1_M043.wav,happy,21,5,5,3.4,1,1,0,1,5.0,5
