orig_idx,file,emotion,label_id,split,group_id,session_id
5678,Ses03M_script03_2_F005.wav,frustrated,4,train,Ses03M,Ses03
5679,Ses03M_script03_2_F006.wav,neutral,2,train,Ses03M,Ses03
5680,Ses03M_script03_2_F007.wav,frustrated,4,train,Ses03M,Ses03
5681,Ses03M_script03_2_F008.wav,angry,0,train,Ses03M,Ses03
5682,Ses03M_script03_2_F009.wav,sad,3,train,Ses03M,Ses03
5683,Ses03M_script03_2_F010.wav,angry,0,train,Ses03M,Ses03
5684,Ses03M_script03_2_F011.wav,angry,0,train,Ses03M,Ses03
5685,Ses03M_script03_2_F012.wav,neutral,2,train,Ses03M,Ses03
5686,Ses03M_script03_2_F013.wav,frustrated,4,train,Ses03M,Ses03
5687,Ses03M_script03_2_F014.wav,angry,0,train,Ses03M,Ses03
5688,Ses03M_script03_2_F015.wav,sad,3,train,Ses03M,Ses03
5689,Ses03M_script03_2_F016.wav,neutral,2,train,Ses03M,Ses03
5690,Ses03M_script03_2_F017.wav,neutral,2,train,Ses03M,Ses03
5691,Ses03M_script03_2_F018.wav,frustrated,4,train,Ses03M,Ses03
5692,Ses03M_script03_2_F019.wav,angry,0,train,Ses03M,Ses03
5693,Ses03M_script03_2_F020.wav,angry,0,train,Ses03M,Ses03
5694,Ses03M_script03_2_F021.wav,frustrated,4,train,Ses03M,Ses03
5695,Ses03M_script03_2_F022.wav,frustrated,4,train,Ses03M,Ses03
5696,Ses03M_script03_2_F023.wav,frustrated,4,train,Ses03M,Ses03
5697,Ses03M_script03_2_F024.wav,angry,0,train,Ses03M,Ses03
5698,Ses03M_script03_2_F025.wav,angry,0,train,Ses03M,Ses03
5699,Ses03M_script03_2_F026.wav,angry,0,train,Ses03M,Ses03
5700,Ses03M_script03_2_F027.wav,frustrated,4,train,Ses03M,Ses03
5701,Ses03M_script03_2_F028.wav,angry,0,train,Ses03M,Ses03
5702,Ses03M_script03_2_F029.wav,angry,0,train,Ses03M,Ses03
5703,Ses03M_script03_2_F030.wav,angry,0,train,Ses03M,Ses03
5704,Ses03M_script03_2_F031.wav,angry,0,train,Ses03M,Ses03
5705,Ses03M_script03_2_F032.wav,angry,0,train,Ses03M,Ses03
5706,Ses03M_script03_2_F033.wav,angry,0,train,Ses03M,Ses03
5707,Ses03M_script03_2_F034.wav,frustrated,4,train,Ses03M,Ses03
5708,Ses03M_script03_2_F035.wav,frustrated,4,train,Ses03M,Ses03
5709,Ses03M_script03_2_F036.wav,neutral,2,train,Ses03M,Ses03
5710,Ses03M_script03_2_F037.wav,frustrated,4,train,Ses03M,Ses03
5711,Ses03M_script03_2_F038.wav,angry,0,train,Ses03M,Ses03
5712,Ses03M_script03_2_F039.wav,angry,0,train,Ses03M,Ses03
5713,Ses03M_script03_2_F040.wav,angry,0,train,Ses03M,Ses03
5714,Ses03M_script03_2_F041.wav,angry,0,train,Ses03M,Ses03
5715,Ses03M_script03_2_F042.wav,angry,0,train,Ses03M,Ses03
5716,Ses03M_script03_2_F043.wav,angry,0,train,Ses03M,Ses03
5717,Ses03M_script03_2_F044.wav,angry,0,train,Ses03M,Ses03
5718,Ses03M_script03_2_F045.wav,angry,0,train,Ses03M,Ses03
5719,Ses03M_script03_2_M000.wav,neutral,2,train,Ses03M,Ses03
5720,Ses03M_script03_2_M001.wav,frustrated,4,train,Ses03M,Ses03
5721,Ses03M_script03_2_M002.wav,angry,0,train,Ses03M,Ses03
5722,Ses03M_script03_2_M003.wav,angry,0,train,Ses03M,Ses03
5723,Ses03M_script03_2_M004.wav,angry,0,train,Ses03M,Ses03
5724,Ses03M_script03_2_M005.wav,angry,0,train,Ses03M,Ses03
5725,Ses03M_script03_2_M006.wav,angry,0,train,Ses03M,Ses03
5726,Ses03M_script03_2_M007.wav,angry,0,train,Ses03M,Ses03
5727,Ses03M_script03_2_M008.wav,angry,0,train,Ses03M,Ses03
5728,Ses03M_script03_2_M009.wav,neutral,2,train,Ses03M,Ses03
5729,Ses03M_script03_2_M010.wav,neutral,2,train,Ses03M,Ses03
5730,Ses03M_script03_2_M011.wav,angry,0,train,Ses03M,Ses03
5731,Ses03M_script03_2_M012.wav,angry,0,train,Ses03M,Ses03
5732,Ses03M_script03_2_M013.wav,angry,0,train,Ses03M,Ses03
5733,Ses03M_script03_2_M014.wav,angry,0,train,Ses03M,Ses03
5734,Ses03M_script03_2_M015.wav,frustrated,4,train,Ses03M,Ses03
5735,Ses03M_script03_2_M016.wav,frustrated,4,train,Ses03M,Ses03
5736,Ses03M_script03_2_M017.wav,frustrated,4,train,Ses03M,Ses03
5737,Ses03M_script03_2_M018.wav,frustrated,4,train,Ses03M,Ses03
5738,Ses03M_script03_2_M019.wav,neutral,2,train,Ses03M,Ses03
5739,Ses03M_script03_2_M020.wav,neutral,2,train,Ses03M,Ses03
5740,Ses03M_script03_2_M021.wav,neutral,2,train,Ses03M,Ses03
5741,Ses03M_script03_2_M022.wav,frustrated,4,train,Ses03M,Ses03
5742,Ses03M_script03_2_M023.wav,frustrated,4,train,Ses03M,Ses03
5743,Ses03M_script03_2_M024.wav,frustrated,4,train,Ses03M,Ses03
5744,Ses03M_script03_2_M025.wav,frustrated,4,train,Ses03M,Ses03
5745,Ses03M_script03_2_M026.wav,frustrated,4,train,Ses03M,Ses03
5746,Ses03M_script03_2_M027.wav,frustrated,4,train,Ses03M,Ses03
5747,Ses03M_script03_2_M028.wav,frustrated,4,train,Ses03M,Ses03
5748,Ses03M_script03_2_M029.wav,angry,0,train,Ses03M,Ses03
5749,Ses03M_script03_2_M030.wav,angry,0,train,Ses03M,Ses03
5750,Ses03M_script03_2_M031.wav,angry,0,train,Ses03M,Ses03
5751,Ses03M_script03_2_M032.wav,angry,0,train,Ses03M,Ses03
5752,Ses03M_script03_2_M033.wav,angry,0,train,Ses03M,Ses03
5753,Ses03M_script03_2_M034.wav,angry,0,train,Ses03M,Ses03
5754,Ses03M_script03_2_M035.wav,frustrated,4,train,Ses03M,Ses03
5755,Ses03M_script03_2_M036.wav,frustrated,4,train,Ses03M,Ses03
5756,Ses03M_script03_2_M037.wav,frustrated,4,train,Ses03M,Ses03
5757,Ses03M_script03_2_M038.wav,angry,0,train,Ses03M,Ses03
5758,Ses03M_script03_2_M039.wav,angry,0,train,Ses03M,Ses03
5759,Ses03M_script03_2_M040.wav,angry,0,train,Ses03M,Ses03
5760,Ses03M_script03_2_M041.wav,angry,0,train,Ses03M,Ses03
5761,Ses03M_script03_2_M042.wav,angry,0,train,Ses03M,Ses03
5762,Ses03M_script03_2_M043.wav,angry,0,train,Ses03M,Ses03
5763,Ses03M_script03_2_M044.wav,angry,0,train,Ses03M,Ses03
5764,Ses03M_script03_2_M045.wav,angry,0,train,Ses03M,Ses03
5765,Ses03M_script03_2_M046.wav,angry,0,train,Ses03M,Ses03
5766,Ses04F_impro01_F000.wav,happy,1,val,Ses04F,Ses04
5767,Ses04F_impro01_F001.wav,frustrated,4,val,Ses04F,Ses04
5768,Ses04F_impro01_F002.wav,frustrated,4,val,Ses04F,Ses04
5769,Ses04F_impro01_F003.wav,frustrated,4,val,Ses04F,Ses04
5770,Ses04F_impro01_F004.wav,angry,0,val,Ses04F,Ses04
5771,Ses04F_impro01_F005.wav,frustrated,4,val,Ses04F,Ses04
5772,Ses04F_impro01_F006.wav,frustrated,4,val,Ses04F,Ses04
5773,Ses04F_impro01_F007.wav,frustrated,4,val,Ses04F,Ses04
5774,Ses04F_impro01_F008.wav,angry,0,val,Ses04F,Ses04
5775,Ses04F_impro01_F009.wav,angry,0,val,Ses04F,Ses04
5776,Ses04F_impro01_F010.wav,angry,0,val,Ses04F,Ses04
5777,Ses04F_impro01_F011.wav,frustrated,4,val,Ses04F,Ses04
5778,Ses04F_impro01_F012.wav,angry,0,val,Ses04F,Ses04
5779,Ses04F_impro01_F013.wav,frustrated,4,val,Ses04F,Ses04
5780,Ses04F_impro01_F014.wav,angry,0,val,Ses04F,Ses04
5781,Ses04F_impro01_F015.wav,angry,0,val,Ses04F,Ses04
5782,Ses04F_impro01_F016.wav,angry,0,val,Ses04F,Ses04
5783,Ses04F_impro01_F017.wav,frustrated,4,val,Ses04F,Ses04
5784,Ses04F_impro01_F018.wav,frustrated,4,val,Ses04F,Ses04
5785,Ses04F_impro01_F019.wav,angry,0,val,Ses04F,Ses04
5786,Ses04F_impro01_F020.wav,frustrated,4,val,Ses04F,Ses04
5787,Ses04F_impro01_F021.wav,angry,0,val,Ses04F,Ses04
5788,Ses04F_impro01_F022.wav,angry,0,val,Ses04F,Ses04
5789,Ses04F_impro01_M000.wav,frustrated,4,val,Ses04F,Ses04
5790,Ses04F_impro01_M001.wav,frustrated,4,val,Ses04F,Ses04
5791,Ses04F_impro01_M002.wav,frustrated,4,val,Ses04F,Ses04
5792,Ses04F_impro01_M003.wav,frustrated,4,val,Ses04F,Ses04
5793,Ses04F_impro01_M004.wav,frustrated,4,val,Ses04F,Ses04
5794,Ses04F_impro01_M005.wav,angry,0,val,Ses04F,Ses04
5795,Ses04F_impro01_M006.wav,frustrated,4,val,Ses04F,Ses04
5796,Ses04F_impro01_M007.wav,frustrated,4,val,Ses04F,Ses04
5797,Ses04F_impro01_M008.wav,angry,0,val,Ses04F,Ses04
5798,Ses04F_impro01_M009.wav,frustrated,4,val,Ses04F,Ses04
5799,Ses04F_impro01_M010.wav,frustrated,4,val,Ses04F,Ses04
5800,Ses04F_impro01_M011.wav,angry,0,val,Ses04F,Ses04
5801,Ses04F_impro01_M012.wav,angry,0,val,Ses04F,Ses04
5802,Ses04F_impro01_M013.wav,frustrated,4,val,Ses04F,Ses04
5803,Ses04F_impro01_M014.wav,angry,0,val,Ses04F,Ses04
5804,Ses04F_impro01_M015.wav,frustrated,4,val,Ses04F,Ses04
5805,Ses04F_impro01_M016.wav,frustrated,4,val,Ses04F,Ses04
5806,Ses04F_impro01_M017.wav,frustrated,4,val,Ses04F,Ses04
5807,Ses04F_impro01_M018.wav,frustrated,4,val,Ses04F,Ses04
5808,Ses04F_impro01_M019.wav,frustrated,4,val,Ses04F,Ses04
5809,Ses04F_impro01_M020.wav,angry,0,val,Ses04F,Ses04
5810,Ses04F_impro01_M021.wav,angry,0,val,Ses04F,Ses04
5811,Ses04F_impro01_M022.wav,frustrated,4,val,Ses04F,Ses04
5812,Ses04F_impro01_M023.wav,angry,0,val,Ses04F,Ses04
5813,Ses04F_impro01_M024.wav,angry,0,val,Ses04F,Ses04
5814,Ses04F_impro01_M025.wav,frustrated,4,val,Ses04F,Ses04
5815,Ses04F_impro02_F000.wav,sad,3,val,Ses04F,Ses04
5816,Ses04F_impro02_F001.wav,sad,3,val,Ses04F,Ses04
5817,Ses04F_impro02_F002.wav,sad,3,val,Ses04F,Ses04
5818,Ses04F_impro02_F003.wav,sad,3,val,Ses04F,Ses04
5819,Ses04F_impro02_F004.wav,frustrated,4,val,Ses04F,Ses04
5820,Ses04F_impro02_F005.wav,sad,3,val,Ses04F,Ses04
5821,Ses04F_impro02_F006.wav,sad,3,val,Ses04F,Ses04
5822,Ses04F_impro02_F007.wav,sad,3,val,Ses04F,Ses04
5823,Ses04F_impro02_F008.wav,frustrated,4,val,Ses04F,Ses04
5824,Ses04F_impro02_F009.wav,sad,3,val,Ses04F,Ses04
5825,Ses04F_impro02_F010.wav,frustrated,4,val,Ses04F,Ses04
5826,Ses04F_impro02_F011.wav,sad,3,val,Ses04F,Ses04
5827,Ses04F_impro02_F012.wav,angry,0,val,Ses04F,Ses04
5828,Ses04F_impro02_F013.wav,frustrated,4,val,Ses04F,Ses04
5829,Ses04F_impro02_F014.wav,frustrated,4,val,Ses04F,Ses04
5830,Ses04F_impro02_F015.wav,frustrated,4,val,Ses04F,Ses04
5831,Ses04F_impro02_F016.wav,frustrated,4,val,Ses04F,Ses04
5832,Ses04F_impro02_F017.wav,angry,0,val,Ses04F,Ses04
5833,Ses04F_impro02_F018.wav,angry,0,val,Ses04F,Ses04
5834,Ses04F_impro02_F019.wav,frustrated,4,val,Ses04F,Ses04
5835,Ses04F_impro02_F020.wav,frustrated,4,val,Ses04F,Ses04
5836,Ses04F_impro02_F021.wav,frustrated,4,val,Ses04F,Ses04
5837,Ses04F_impro02_F022.wav,angry,0,val,Ses04F,Ses04
5838,Ses04F_impro02_F023.wav,sad,3,val,Ses04F,Ses04
5839,Ses04F_impro02_F024.wav,sad,3,val,Ses04F,Ses04
5840,Ses04F_impro02_M000.wav,sad,3,val,Ses04F,Ses04
5841,Ses04F_impro02_M001.wav,sad,3,val,Ses04F,Ses04
5842,Ses04F_impro02_M002.wav,frustrated,4,val,Ses04F,Ses04
5843,Ses04F_impro02_M003.wav,frustrated,4,val,Ses04F,Ses04
5844,Ses04F_impro02_M004.wav,sad,3,val,Ses04F,Ses04
5845,Ses04F_impro02_M005.wav,frustrated,4,val,Ses04F,Ses04
5846,Ses04F_impro02_M006.wav,frustrated,4,val,Ses04F,Ses04
5847,Ses04F_impro02_M007.wav,frustrated,4,val,Ses04F,Ses04
5848,Ses04F_impro02_M008.wav,frustrated,4,val,Ses04F,Ses04
5849,Ses04F_impro02_M009.wav,frustrated,4,val,Ses04F,Ses04
5850,Ses04F_impro02_M010.wav,frustrated,4,val,Ses04F,Ses04
5851,Ses04F_impro02_M011.wav,frustrated,4,val,Ses04F,Ses04
5852,Ses04F_impro02_M012.wav,sad,3,val,Ses04F,Ses04
5853,Ses04F_impro02_M013.wav,frustrated,4,val,Ses04F,Ses04
5854,Ses04F_impro02_M014.wav,frustrated,4,val,Ses04F,Ses04
5855,Ses04F_impro02_M015.wav,frustrated,4,val,Ses04F,Ses04
5856,Ses04F_impro02_M016.wav,frustrated,4,val,Ses04F,Ses04
5857,Ses04F_impro02_M017.wav,frustrated,4,val,Ses04F,Ses04
5858,Ses04F_impro02_M018.wav,angry,0,val,Ses04F,Ses04
5859,Ses04F_impro02_M019.wav,frustrated,4,val,Ses04F,Ses04
5860,Ses04F_impro02_M020.wav,angry,0,val,Ses04F,Ses04
5861,Ses04F_impro02_M021.wav,angry,0,val,Ses04F,Ses04
5862,Ses04F_impro02_M022.wav,frustrated,4,val,Ses04F,Ses04
5863,Ses04F_impro02_M023.wav,frustrated,4,val,Ses04F,Ses04
5864,Ses04F_impro02_M024.wav,sad,3,val,Ses04F,Ses04
5865,Ses04F_impro02_M025.wav,sad,3,val,Ses04F,Ses04
5866,Ses04F_impro02_M026.wav,sad,3,val,Ses04F,Ses04
5867,Ses04F_impro03_F000.wav,happy,1,val,Ses04F,Ses04
5868,Ses04F_impro03_F001.wav,happy,1,val,Ses04F,Ses04
5869,Ses04F_impro03_F002.wav,happy,1,val,Ses04F,Ses04
5870,Ses04F_impro03_F003.wav,happy,1,val,Ses04F,Ses04
5871,Ses04F_impro03_F004.wav,happy,1,val,Ses04F,Ses04
5872,Ses04F_impro03_F005.wav,happy,1,val,Ses04F,Ses04
5873,Ses04F_impro03_F006.wav,happy,1,val,Ses04F,Ses04
5874,Ses04F_impro03_F007.wav,happy,1,val,Ses04F,Ses04
5875,Ses04F_impro03_F008.wav,happy,1,val,Ses04F,Ses04
5876,Ses04F_impro03_F009.wav,happy,1,val,Ses04F,Ses04
5877,Ses04F_impro03_F010.wav,happy,1,val,Ses04F,Ses04
5878,Ses04F_impro03_F011.wav,happy,1,val,Ses04F,Ses04
5879,Ses04F_impro03_F012.wav,happy,1,val,Ses04F,Ses04
5880,Ses04F_impro03_F013.wav,happy,1,val,Ses04F,Ses04
5881,Ses04F_impro03_F014.wav,happy,1,val,Ses04F,Ses04
5882,Ses04F_impro03_F015.wav,happy,1,val,Ses04F,Ses04
5883,Ses04F_impro03_F016.wav,happy,1,val,Ses04F,Ses04
5884,Ses04F_impro03_F017.wav,happy,1,val,Ses04F,Ses04
5885,Ses04F_impro03_F018.wav,happy,1,val,Ses04F,Ses04
5886,Ses04F_impro03_F019.wav,frustrated,4,val,Ses04F,Ses04
5887,Ses04F_impro03_F020.wav,frustrated,4,val,Ses04F,Ses04
5888,Ses04F_impro03_F021.wav,frustrated,4,val,Ses04F,Ses04
5889,Ses04F_impro03_F022.wav,frustrated,4,val,Ses04F,Ses04
5890,Ses04F_impro03_F023.wav,frustrated,4,val,Ses04F,Ses04
5891,Ses04F_impro03_F024.wav,frustrated,4,val,Ses04F,Ses04
5892,Ses04F_impro03_F025.wav,frustrated,4,val,Ses04F,Ses04
5893,Ses04F_impro03_F026.wav,frustrated,4,val,Ses04F,Ses04
5894,Ses04F_impro03_F027.wav,frustrated,4,val,Ses04F,Ses04
5895,Ses04F_impro03_F028.wav,frustrated,4,val,Ses04F,Ses04
5896,Ses04F_impro03_F029.wav,frustrated,4,val,Ses04F,Ses04
5897,Ses04F_impro03_F030.wav,happy,1,val,Ses04F,Ses04
5898,Ses04F_impro03_F031.wav,happy,1,val,Ses04F,Ses04
5899,Ses04F_impro03_F032.wav,happy,1,val,Ses04F,Ses04
5900,Ses04F_impro03_F033.wav,happy,1,val,Ses04F,Ses04
5901,Ses04F_impro03_F034.wav,happy,1,val,Ses04F,Ses04
5902,Ses04F_impro03_F035.wav,happy,1,val,Ses04F,Ses04
5903,Ses04F_impro03_F036.wav,happy,1,val,Ses04F,Ses04
5904,Ses04F_impro03_F037.wav,happy,1,val,Ses04F,Ses04
5905,Ses04F_impro03_F038.wav,happy,1,val,Ses04F,Ses04
5906,Ses04F_impro03_F039.wav,happy,1,val,Ses04F,Ses04
5907,Ses04F_impro03_F040.wav,happy,1,val,Ses04F,Ses04
5908,Ses04F_impro03_F041.wav,happy,1,val,Ses04F,Ses04
5909,Ses04F_impro03_F042.wav,happy,1,val,Ses04F,Ses04
5910,Ses04F_impro03_F043.wav,happy,1,val,Ses04F,Ses04
5911,Ses04F_impro03_F044.wav,happy,1,val,Ses04F,Ses04
5912,Ses04F_impro03_F045.wav,happy,1,val,Ses04F,Ses04
5913,Ses04F_impro03_F046.wav,happy,1,val,Ses04F,Ses04
5914,Ses04F_impro03_F047.wav,happy,1,val,Ses04F,Ses04
5915,Ses04F_impro03_F048.wav,happy,1,val,Ses04F,Ses04
5916,Ses04F_impro03_F049.wav,happy,1,val,Ses04F,Ses04
5917,Ses04F_impro03_F050.wav,happy,1,val,Ses04F,Ses04
5918,Ses04F_impro03_F051.wav,happy,1,val,Ses04F,Ses04
5919,Ses04F_impro03_F052.wav,happy,1,val,Ses04F,Ses04
5920,Ses04F_impro03_M000.wav,neutral,2,val,Ses04F,Ses04
5921,Ses04F_impro03_M001.wav,neutral,2,val,Ses04F,Ses04
5923,Ses04F_impro03_M003.wav,happy,1,val,Ses04F,Ses04
5924,Ses04F_impro03_M004.wav,happy,1,val,Ses04F,Ses04
5925,Ses04F_impro03_M005.wav,happy,1,val,Ses04F,Ses04
5926,Ses04F_impro03_M006.wav,happy,1,val,Ses04F,Ses04
5927,Ses04F_impro03_M007.wav,happy,1,val,Ses04F,Ses04
5928,Ses04F_impro03_M008.wav,happy,1,val,Ses04F,Ses04
5929,Ses04F_impro03_M009.wav,happy,1,val,Ses04F,Ses04
5930,Ses04F_impro03_M010.wav,happy,1,val,Ses04F,Ses04
5931,Ses04F_impro03_M011.wav,happy,1,val,Ses04F,Ses04
5932,Ses04F_impro03_M012.wav,happy,1,val,Ses04F,Ses04
5933,Ses04F_impro03_M013.wav,happy,1,val,Ses04F,Ses04
5934,Ses04F_impro03_M014.wav,happy,1,val,Ses04F,Ses04
5935,Ses04F_impro03_M015.wav,frustrated,4,val,Ses04F,Ses04
5936,Ses04F_impro03_M016.wav,frustrated,4,val,Ses04F,Ses04
5937,Ses04F_impro03_M017.wav,frustrated,4,val,Ses04F,Ses04
5938,Ses04F_impro03_M018.wav,neutral,2,val,Ses04F,Ses04
5939,Ses04F_impro03_M019.wav,neutral,2,val,Ses04F,Ses04
5940,Ses04F_impro03_M020.wav,neutral,2,val,Ses04F,Ses04
5941,Ses04F_impro03_M021.wav,neutral,2,val,Ses04F,Ses04
5942,Ses04F_impro03_M022.wav,frustrated,4,val,Ses04F,Ses04
5943,Ses04F_impro03_M023.wav,frustrated,4,val,Ses04F,Ses04
5944,Ses04F_impro03_M024.wav,frustrated,4,val,Ses04F,Ses04
5945,Ses04F_impro03_M025.wav,frustrated,4,val,Ses04F,Ses04
5946,Ses04F_impro03_M026.wav,frustrated,4,val,Ses04F,Ses04
5947,Ses04F_impro03_M027.wav,neutral,2,val,Ses04F,Ses04
5948,Ses04F_impro03_M028.wav,neutral,2,val,Ses04F,Ses04
5949,Ses04F_impro03_M029.wav,neutral,2,val,Ses04F,Ses04
5950,Ses04F_impro03_M030.wav,neutral,2,val,Ses04F,Ses04
5951,Ses04F_impro03_M031.wav,neutral,2,val,Ses04F,Ses04
5952,Ses04F_impro03_M032.wav,neutral,2,val,Ses04F,Ses04
5953,Ses04F_impro03_M033.wav,neutral,2,val,Ses04F,Ses04
5954,Ses04F_impro03_M034.wav,neutral,2,val,Ses04F,Ses04
5955,Ses04F_impro03_M035.wav,neutral,2,val,Ses04F,Ses04
5956,Ses04F_impro03_M036.wav,happy,1,val,Ses04F,Ses04
5957,Ses04F_impro03_M037.wav,happy,1,val,Ses04F,Ses04
5958,Ses04F_impro03_M038.wav,happy,1,val,Ses04F,Ses04
5959,Ses04F_impro03_M039.wav,happy,1,val,Ses04F,Ses04
5960,Ses04F_impro03_M040.wav,happy,1,val,Ses04F,Ses04
5961,Ses04F_impro03_M041.wav,happy,1,val,Ses04F,Ses04
5962,Ses04F_impro03_M042.wav,happy,1,val,Ses04F,Ses04
5963,Ses04F_impro03_M043.wav,happy,1,val,Ses04F,Ses04
5964,Ses04F_impro03_M044.wav,happy,1,val,Ses04F,Ses04
5965,Ses04F_impro03_M045.wav,happy,1,val,Ses04F,Ses04
5966,Ses04F_impro03_M046.wav,happy,1,val,Ses04F,Ses04
5967,Ses04F_impro03_M047.wav,neutral,2,val,Ses04F,Ses04
5968,Ses04F_impro03_M048.wav,happy,1,val,Ses04F,Ses04
5969,Ses04F_impro03_M049.wav,happy,1,val,Ses04F,Ses04
5970,Ses04F_impro03_M050.wav,happy,1,val,Ses04F,Ses04
5971,Ses04F_impro04_F000.wav,neutral,2,val,Ses04F,Ses04
5972,Ses04F_impro04_F001.wav,frustrated,4,val,Ses04F,Ses04
5973,Ses04F_impro04_F002.wav,frustrated,4,val,Ses04F,Ses04
5974,Ses04F_impro04_F003.wav,frustrated,4,val,Ses04F,Ses04
5975,Ses04F_impro04_F004.wav,frustrated,4,val,Ses04F,Ses04
5976,Ses04F_impro04_F005.wav,angry,0,val,Ses04F,Ses04
5977,Ses04F_impro04_F006.wav,angry,0,val,Ses04F,Ses04
5978,Ses04F_impro04_F007.wav,frustrated,4,val,Ses04F,Ses04
5979,Ses04F_impro04_F008.wav,angry,0,val,Ses04F,Ses04
5980,Ses04F_impro04_F009.wav,frustrated,4,val,Ses04F,Ses04
5981,Ses04F_impro04_F010.wav,frustrated,4,val,Ses04F,Ses04
5982,Ses04F_impro04_F011.wav,angry,0,val,Ses04F,Ses04
5983,Ses04F_impro04_F012.wav,frustrated,4,val,Ses04F,Ses04
5984,Ses04F_impro04_F013.wav,angry,0,val,Ses04F,Ses04
5985,Ses04F_impro04_F014.wav,angry,0,val,Ses04F,Ses04
5986,Ses04F_impro04_F015.wav,angry,0,val,Ses04F,Ses04
5987,Ses04F_impro04_F016.wav,angry,0,val,Ses04F,Ses04
5988,Ses04F_impro04_F017.wav,angry,0,val,Ses04F,Ses04
5989,Ses04F_impro04_F018.wav,angry,0,val,Ses04F,Ses04
5990,Ses04F_impro04_F019.wav,frustrated,4,val,Ses04F,Ses04
5991,Ses04F_impro04_F020.wav,frustrated,4,val,Ses04F,Ses04
5992,Ses04F_impro04_F021.wav,frustrated,4,val,Ses04F,Ses04
5993,Ses04F_impro04_F022.wav,frustrated,4,val,Ses04F,Ses04
5994,Ses04F_impro04_F023.wav,frustrated,4,val,Ses04F,Ses04
5995,Ses04F_impro04_F024.wav,frustrated,4,val,Ses04F,Ses04
5996,Ses04F_impro04_F025.wav,angry,0,val,Ses04F,Ses04
5997,Ses04F_impro04_F026.wav,frustrated,4,val,Ses04F,Ses04
5998,Ses04F_impro04_F027.wav,frustrated,4,val,Ses04F,Ses04
5999,Ses04F_impro04_F028.wav,frustrated,4,val,Ses04F,Ses04
6000,Ses04F_impro04_F029.wav,frustrated,4,val,Ses04F,Ses04
6001,Ses04F_impro04_F030.wav,angry,0,val,Ses04F,Ses04
6002,Ses04F_impro04_F031.wav,angry,0,val,Ses04F,Ses04
6003,Ses04F_impro04_F032.wav,frustrated,4,val,Ses04F,Ses04
6004,Ses04F_impro04_F033.wav,frustrated,4,val,Ses04F,Ses04
6005,Ses04F_impro04_M000.wav,frustrated,4,val,Ses04F,Ses04
6006,Ses04F_impro04_M001.wav,neutral,2,val,Ses04F,Ses04
6007,Ses04F_impro04_M002.wav,neutral,2,val,Ses04F,Ses04
6008,Ses04F_impro04_M003.wav,neutral,2,val,Ses04F,Ses04
6009,Ses04F_impro04_M004.wav,neutral,2,val,Ses04F,Ses04
6010,Ses04F_impro04_M005.wav,neutral,2,val,Ses04F,Ses04
6011,Ses04F_impro04_M006.wav,neutral,2,val,Ses04F,Ses04
6012,Ses04F_impro04_M007.wav,neutral,2,val,Ses04F,Ses04
6013,Ses04F_impro04_M008.wav,neutral,2,val,Ses04F,Ses04
6014,Ses04F_impro04_M009.wav,neutral,2,val,Ses04F,Ses04
6015,Ses04F_impro04_M010.wav,frustrated,4,val,Ses04F,Ses04
6016,Ses04F_impro04_M011.wav,frustrated,4,val,Ses04F,Ses04
6017,Ses04F_impro04_M012.wav,frustrated,4,val,Ses04F,Ses04
6018,Ses04F_impro04_M013.wav,neutral,2,val,Ses04F,Ses04
6019,Ses04F_impro04_M014.wav,neutral,2,val,Ses04F,Ses04
6020,Ses04F_impro04_M015.wav,neutral,2,val,Ses04F,Ses04
6021,Ses04F_impro04_M016.wav,neutral,2,val,Ses04F,Ses04
6022,Ses04F_impro04_M017.wav,neutral,2,val,Ses04F,Ses04
6023,Ses04F_impro04_M018.wav,neutral,2,val,Ses04F,Ses04
6024,Ses04F_impro04_M019.wav,neutral,2,val,Ses04F,Ses04
6025,Ses04F_impro04_M020.wav,neutral,2,val,Ses04F,Ses04
6026,Ses04F_impro04_M021.wav,neutral,2,val,Ses04F,Ses04
6027,Ses04F_impro04_M022.wav,neutral,2,val,Ses04F,Ses04
6028,Ses04F_impro04_M023.wav,neutral,2,val,Ses04F,Ses04
6029,Ses04F_impro04_M024.wav,frustrated,4,val,Ses04F,Ses04
6030,Ses04F_impro04_M025.wav,frustrated,4,val,Ses04F,Ses04
6031,Ses04F_impro04_M026.wav,neutral,2,val,Ses04F,Ses04
6032,Ses04F_impro04_M027.wav,frustrated,4,val,Ses04F,Ses04
6033,Ses04F_impro04_M028.wav,neutral,2,val,Ses04F,Ses04
6034,Ses04F_impro04_M029.wav,frustrated,4,val,Ses04F,Ses04
6035,Ses04F_impro04_M030.wav,neutral,2,val,Ses04F,Ses04
6036,Ses04F_impro04_M031.wav,neutral,2,val,Ses04F,Ses04
6037,Ses04F_impro04_M032.wav,frustrated,4,val,Ses04F,Ses04
6038,Ses04F_impro04_M033.wav,neutral,2,val,Ses04F,Ses04
6039,Ses04F_impro04_M034.wav,frustrated,4,val,Ses04F,Ses04
6040,Ses04F_impro05_F000.wav,frustrated,4,val,Ses04F,Ses04
6041,Ses04F_impro05_F001.wav,frustrated,4,val,Ses04F,Ses04
6042,Ses04F_impro05_F002.wav,frustrated,4,val,Ses04F,Ses04
6043,Ses04F_impro05_F003.wav,frustrated,4,val,Ses04F,Ses04
6044,Ses04F_impro05_F004.wav,angry,0,val,Ses04F,Ses04
