orig_idx,file,emotion,label_id,split
6356,Ses04F_script01_1_F020.wav,frustrated,4,train
9665,Ses05M_script01_2_M007.wav,frustrated,4,train
2603,Ses02F_script03_1_M022.wav,happy,1,train
6623,Ses04F_script02_2_F010.wav,angry,0,train
5039,Ses03M_impro06_M013.wav,sad,3,train
9001,Ses05M_impro01_F004.wav,neutral,2,train
8924,Ses05F_script03_2_F013.wav,frustrated,4,train
520,Ses01F_script01_3_M020.wav,happy,1,train
9761,Ses05M_script02_1_F015.wav,frustrated,4,train
7265,Ses04M_impro07_M008.wav,happy,1,train
1550,Ses01M_script02_2_F005.wav,frustrated,4,train
2988,Ses02M_impro06_M017.wav,sad,3,train
786,Ses01F_script03_2_F007.wav,frustrated,4,train
7234,Ses04M_impro07_F017.wav,happy,1,train
6838,Ses04F_script03_2_M013.wav,frustrated,4,train
5472,Ses03M_script02_1_M012.wav,happy,1,train
2014,Ses02F_impro05_F022.wav,frustrated,4,train
2342,Ses02F_script01_3_F020.wav,sad,3,train
7113,Ses04M_impro05_F026.wav,frustrated,4,train
6221,Ses04F_impro07_M030.wav,happy,1,train
2443,Ses02F_script02_1_M031.wav,neutral,2,train
9880,Ses05M_script02_2_M040.wav,happy,1,train
9270,Ses05M_impro05_F021.wav,neutral,2,train
9885,Ses05M_script03_1_F004.wav,happy,1,train
790,Ses01F_script03_2_F011.wav,frustrated,4,train
9234,Ses05M_impro04_M027.wav,frustrated,4,train
9977,Ses05M_script03_2_F029.wav,frustrated,4,train
1171,Ses01M_impro06_F022.wav,neutral,2,train
4358,Ses03F_script02_2_F019.wav,happy,1,train
8153,Ses05F_impro04_F024.wav,frustrated,4,train
3384,Ses02M_script02_2_F003.wav,frustrated,4,train
6010,Ses04F_impro04_M005.wav,neutral,2,train
7936,Ses05F_impro02_F018.wav,frustrated,4,train
852,Ses01F_script03_2_M032.wav,angry,0,train
7630,Ses04M_script02_2_F017.wav,frustrated,4,train
5995,Ses04F_impro04_F024.wav,frustrated,4,train
4988,Ses03M_impro05b_M017.wav,frustrated,4,train
9604,Ses05M_script01_1b_M006.wav,frustrated,4,train
9737,Ses05M_script01_3_M034.wav,frustrated,4,train
5968,Ses04F_impro03_M048.wav,happy,1,train
9290,Ses05M_impro05_M019.wav,frustrated,4,train
1073,Ses01M_impro04_M020.wav,frustrated,4,train
8287,Ses05F_impro05_M021.wav,frustrated,4,train
4229,Ses03F_script01_3_M004.wav,neutral,2,train
8364,Ses05F_impro06_M014.wav,sad,3,train
1307,Ses01M_script01_1_F029.wav,angry,0,train
6156,Ses04F_impro07_F045.wav,happy,1,train
106,Ses01F_impro03_M011.wav,neutral,2,train
8224,Ses05F_impro05_F004.wav,neutral,2,train
7663,Ses04M_script02_2_M012.wav,frustrated,4,train
8397,Ses05F_impro07_F021.wav,happy,1,train
6890,Ses04M_impro01_F019.wav,angry,0,train
8633,Ses05F_script01_2_M012.wav,frustrated,4,train
6548,Ses04F_script02_1_F001.wav,frustrated,4,train
902,Ses01M_impro01_M010.wav,neutral,2,train
7490,Ses04M_script01_2_M019.wav,angry,0,train
8827,Ses05F_script02_2_M026.wav,angry,0,train
3985,Ses03F_impro08_F002.wav,neutral,2,train
7347,Ses04M_impro08_M015.wav,frustrated,4,train
326,Ses01F_impro07_M004.wav,happy,1,train
8298,Ses05F_impro05_M032.wav,neutral,2,train
9807,Ses05M_script02_2_F006.wav,frustrated,4,train
6573,Ses04F_script02_1_M003.wav,frustrated,4,train
6714,Ses04F_script03_1_F002.wav,frustrated,4,train
1038,Ses01M_impro04_F011.wav,neutral,2,train
3994,Ses03F_impro08_F011.wav,neutral,2,train
2695,Ses02F_script03_2_M035.wav,frustrated,4,train
669,Ses01F_script02_2_M011.wav,frustrated,4,train
3984,Ses03F_impro08_F001.wav,neutral,2,train
5864,Ses04F_impro02_M024.wav,sad,3,train
8845,Ses05F_script03_1_F002.wav,happy,1,train
830,Ses01F_script03_2_M010.wav,neutral,2,train
7203,Ses04M_impro06_M007.wav,sad,3,train
2835,Ses02M_impro03_M016.wav,happy,1,train
5023,Ses03M_impro06_F018.wav,sad,3,train
2845,Ses02M_impro03_M026.wav,happy,1,train
7284,Ses04M_impro07_M027.wav,frustrated,4,train
2128,Ses02F_impro07_M018.wav,happy,1,train
2076,Ses02F_impro07_F004.wav,happy,1,train
128,Ses01F_impro04_F008.wav,frustrated,4,train
8411,Ses05F_impro07_F035.wav,happy,1,train
3780,Ses03F_impro04_F003.wav,frustrated,4,train
9607,Ses05M_script01_1b_M009.wav,frustrated,4,train
3791,Ses03F_impro04_F014.wav,frustrated,4,train
7297,Ses04M_impro07_M040.wav,neutral,2,train
9693,Ses05M_script01_3_F018.wav,sad,3,train
183,Ses01F_impro04_M029.wav,frustrated,4,train
9466,Ses05M_impro08_M016.wav,neutral,2,train
6355,Ses04F_script01_1_F019.wav,angry,0,train
1860,Ses02F_impro01_M017.wav,angry,0,train
1375,Ses01M_script01_2_F010.wav,frustrated,4,train
9782,Ses05M_script02_1_M015.wav,frustrated,4,train
65,Ses01F_impro02_M014.wav,sad,3,train
6586,Ses04F_script02_1_M016.wav,frustrated,4,train
2209,Ses02F_script01_1_F015.wav,frustrated,4,train
6284,Ses04F_impro08_F006.wav,neutral,2,train
1660,Ses01M_script03_1_F012.wav,happy,1,train
3053,Ses02M_impro07_M028.wav,happy,1,train
4634,Ses03M_impro01_M020.wav,frustrated,4,train
8438,Ses05F_impro07_M022.wav,happy,1,train
7468,Ses04M_script01_2_F018.wav,angry,0,train
5529,Ses03M_script02_2_F024.wav,sad,3,train
2964,Ses02M_impro06_F012.wav,sad,3,train
6682,Ses04F_script02_2_M021.wav,happy,1,train
7311,Ses04M_impro08_F010.wav,frustrated,4,train
6282,Ses04F_impro08_F004.wav,neutral,2,train
2584,Ses02F_script03_1_M003.wav,happy,1,train
4678,Ses03M_impro02_F034.wav,sad,3,train
5198,Ses03M_impro08b_F024.wav,neutral,2,train
6910,Ses04M_impro01_M017.wav,frustrated,4,train
9086,Ses05M_impro02_M017.wav,frustrated,4,train
1956,Ses02F_impro04_F003.wav,frustrated,4,train
5534,Ses03M_script02_2_F029.wav,frustrated,4,train
6926,Ses04M_impro02_F008.wav,frustrated,4,train
829,Ses01F_script03_2_M009.wav,frustrated,4,train
7548,Ses04M_script01_3_M029.wav,frustrated,4,train
5205,Ses03M_impro08b_M006.wav,neutral,2,train
6583,Ses04F_script02_1_M013.wav,frustrated,4,train
2918,Ses02M_impro05_F026.wav,neutral,2,train
2723,Ses02M_impro01_F015.wav,neutral,2,train
848,Ses01F_script03_2_M028.wav,sad,3,train
699,Ses01F_script02_2_M041.wav,frustrated,4,train
3630,Ses03F_impro01_F000.wav,happy,1,train
8751,Ses05F_script02_1_M024.wav,happy,1,train
5118,Ses03M_impro08a_F008.wav,frustrated,4,train
1535,Ses01M_script02_1_M037.wav,neutral,2,train
9035,Ses05M_impro01_M014.wav,frustrated,4,train
3016,Ses02M_impro07_F021.wav,happy,1,train
2956,Ses02M_impro06_F004.wav,sad,3,train
7242,Ses04M_impro07_F025.wav,happy,1,train
3333,Ses02M_script02_1_F020.wav,neutral,2,train
222,Ses01F_impro05_M000.wav,neutral,2,train
5294,Ses03M_script01_1_M025.wav,frustrated,4,train
4197,Ses03F_script01_3_F008.wav,sad,3,train
1859,Ses02F_impro01_M016.wav,frustrated,4,train
5031,Ses03M_impro06_M005.wav,sad,3,train
8078,Ses05F_impro03_M018.wav,happy,1,train
1596,Ses01M_script02_2_M003.wav,happy,1,train
8150,Ses05F_impro04_F021.wav,frustrated,4,train
2166,Ses02F_impro08_F020.wav,neutral,2,train
8057,Ses05F_impro03_F058.wav,happy,1,train
7206,Ses04M_impro06_M010.wav,sad,3,train
4063,Ses03F_script01_1_F023.wav,frustrated,4,train
8208,Ses05F_impro04_M032.wav,neutral,2,train
7305,Ses04M_impro08_F004.wav,frustrated,4,train
3221,Ses02M_script01_2_F012.wav,sad,3,train
1179,Ses01M_impro06_M001.wav,sad,3,train
9283,Ses05M_impro05_M012.wav,frustrated,4,train
2900,Ses02M_impro05_F008.wav,neutral,2,train
3770,Ses03F_impro03_M015.wav,happy,1,train
8483,Ses05F_impro08_F030.wav,neutral,2,train
2557,Ses02F_script03_1_F007.wav,happy,1,train
4998,Ses03M_impro05b_M027.wav,angry,0,train
118,Ses01F_impro03_M023.wav,happy,1,train
8690,Ses05F_script01_3_M024.wav,sad,3,train
4723,Ses03M_impro03_F003.wav,happy,1,train
5844,Ses04F_impro02_M004.wav,sad,3,train
1320,Ses01M_script01_1_F042.wav,angry,0,train
2585,Ses02F_script03_1_M004.wav,neutral,2,train
7720,Ses04M_script03_1_F026.wav,happy,1,train
8393,Ses05F_impro07_F017.wav,happy,1,train
1646,Ses01M_script02_2_M053.wav,happy,1,train
9123,Ses05M_impro03_F021.wav,happy,1,train
3093,Ses02M_impro08_M004.wav,neutral,2,train
1107,Ses01M_impro05_F028.wav,neutral,2,train
8405,Ses05F_impro07_F029.wav,happy,1,train
4244,Ses03F_script01_3_M019.wav,happy,1,train
7357,Ses04M_impro08_M025.wav,neutral,2,train
8798,Ses05F_script02_2_F036.wav,happy,1,train
8661,Ses05F_script01_3_F022.wav,sad,3,train
6719,Ses04F_script03_1_F007.wav,happy,1,train
6458,Ses04F_script01_2_M009.wav,frustrated,4,train
8795,Ses05F_script02_2_F033.wav,happy,1,train
6989,Ses04M_impro03_F003.wav,happy,1,train
8588,Ses05F_script01_1_M026.wav,frustrated,4,train
3519,Ses02M_script03_1_M014.wav,happy,1,train
1342,Ses01M_script01_1_M020.wav,angry,0,train
9619,Ses05M_script01_1b_M021.wav,frustrated,4,train
9000,Ses05M_impro01_F003.wav,neutral,2,train
2743,Ses02M_impro01_M010.wav,angry,0,train
5900,Ses04F_impro03_F033.wav,happy,1,train
8603,Ses05F_script01_2_F000.wav,frustrated,4,train
5475,Ses03M_script02_1_M015.wav,happy,1,train
7931,Ses05F_impro02_F013.wav,frustrated,4,train
4367,Ses03F_script02_2_F028.wav,sad,3,train
2337,Ses02F_script01_3_F015.wav,happy,1,train
8907,Ses05F_script03_1_M030.wav,neutral,2,train
7245,Ses04M_impro07_F028.wav,happy,1,train
5858,Ses04F_impro02_M018.wav,angry,0,train
6826,Ses04F_script03_2_M001.wav,angry,0,train
7875,Ses05F_impro01_F006.wav,frustrated,4,train
9553,Ses05M_script01_1_M035.wav,angry,0,train
4240,Ses03F_script01_3_M015.wav,happy,1,train
8710,Ses05F_script02_1_F003.wav,frustrated,4,train
2473,Ses02F_script02_2_F016.wav,sad,3,train
4571,Ses03F_script03_2_M028.wav,angry,0,train
3894,Ses03F_impro06_M000.wav,neutral,2,train
355,Ses01F_script01_1_F013.wav,angry,0,train
622,Ses01F_script02_2_F012.wav,frustrated,4,train
617,Ses01F_script02_2_F007.wav,frustrated,4,train
202,Ses01F_impro05_F011.wav,angry,0,train
337,Ses01F_impro07_M015.wav,happy,1,train
9507,Ses05M_script01_1_F028.wav,frustrated,4,train
8233,Ses05F_impro05_F013.wav,frustrated,4,train
1115,Ses01M_impro05_F036.wav,angry,0,train
8357,Ses05F_impro06_M007.wav,sad,3,train
3656,Ses03F_impro02_F002.wav,happy,1,train
1851,Ses02F_impro01_M008.wav,frustrated,4,train
420,Ses01F_script01_1_M033.wav,frustrated,4,train
7160,Ses04M_impro05_M030.wav,frustrated,4,train
7085,Ses04M_impro04_M022.wav,neutral,2,train
8994,Ses05F_script03_2_M041.wav,angry,0,train
1347,Ses01M_script01_1_M025.wav,frustrated,4,train
9644,Ses05M_script01_2_F004.wav,neutral,2,train
4269,Ses03F_script01_3_M044.wav,happy,1,train
9544,Ses05M_script01_1_M026.wav,angry,0,train
1068,Ses01M_impro04_M015.wav,frustrated,4,train
1998,Ses02F_impro05_F006.wav,angry,0,train
2346,Ses02F_script01_3_F024.wav,sad,3,train
7564,Ses04M_script02_1_F007.wav,angry,0,train
6897,Ses04M_impro01_M004.wav,frustrated,4,train
6351,Ses04F_script01_1_F015.wav,angry,0,train
111,Ses01F_impro03_M016.wav,neutral,2,train
9592,Ses05M_script01_1b_F033.wav,angry,0,train
7629,Ses04M_script02_2_F016.wav,sad,3,train
7802,Ses04M_script03_2_F043.wav,neutral,2,train
6968,Ses04M_impro02_M018.wav,frustrated,4,train
3686,Ses03F_impro02_F032.wav,sad,3,train
1033,Ses01M_impro04_F006.wav,neutral,2,train
5690,Ses03M_script03_2_F017.wav,neutral,2,train
5051,Ses03M_impro06_M025.wav,sad,3,train
7049,Ses04M_impro04_F005.wav,neutral,2,train
6201,Ses04F_impro07_M010.wav,happy,1,train
8554,Ses05F_script01_1_F034.wav,angry,0,train
4847,Ses03M_impro04_M010.wav,frustrated,4,train
6784,Ses04F_script03_2_F004.wav,happy,1,train
6753,Ses04F_script03_1_M010.wav,happy,1,train
7558,Ses04M_script02_1_F001.wav,frustrated,4,train
9050,Ses05M_impro02_F006.wav,frustrated,4,train
5001,Ses03M_impro05b_M030.wav,frustrated,4,train
2333,Ses02F_script01_3_F011.wav,happy,1,train
9687,Ses05M_script01_3_F012.wav,happy,1,train
9121,Ses05M_impro03_F019.wav,happy,1,train
2108,Ses02F_impro07_F036.wav,happy,1,train
160,Ses01F_impro04_M006.wav,neutral,2,train
6957,Ses04M_impro02_M007.wav,frustrated,4,train
8561,Ses05F_script01_1_F041.wav,frustrated,4,train
9043,Ses05M_impro01_M022.wav,frustrated,4,train
2345,Ses02F_script01_3_F023.wav,sad,3,train
8232,Ses05F_impro05_F012.wav,frustrated,4,train
134,Ses01F_impro04_F014.wav,neutral,2,train
5519,Ses03M_script02_2_F014.wav,frustrated,4,train
7069,Ses04M_impro04_M006.wav,frustrated,4,train
818,Ses01F_script03_2_F039.wav,angry,0,train
7061,Ses04M_impro04_F017.wav,neutral,2,train
153,Ses01F_impro04_F033.wav,angry,0,train
5168,Ses03M_impro08a_M022.wav,neutral,2,train
2504,Ses02F_script02_2_M001.wav,neutral,2,train
2070,Ses02F_impro06_M018.wav,neutral,2,train
4556,Ses03F_script03_2_M013.wav,frustrated,4,train
3338,Ses02M_script02_1_M002.wav,frustrated,4,train
9984,Ses05M_script03_2_F036.wav,angry,0,train
3759,Ses03F_impro03_M004.wav,happy,1,train
7267,Ses04M_impro07_M010.wav,happy,1,train
5938,Ses04F_impro03_M018.wav,neutral,2,train
1508,Ses01M_script02_1_M010.wav,neutral,2,train
7867,Ses04M_script03_2_M055.wav,angry,0,train
3398,Ses02M_script02_2_F017.wav,sad,3,train
8414,Ses05F_impro07_F038.wav,happy,1,train
6106,Ses04F_impro06_M010.wav,sad,3,train
3,Ses01F_impro01_F003.wav,neutral,2,train
4666,Ses03M_impro02_F022.wav,sad,3,train
1016,Ses01M_impro03_M015.wav,happy,1,train
7101,Ses04M_impro05_F014.wav,frustrated,4,train
1182,Ses01M_impro06_M004.wav,sad,3,train
6229,Ses04F_impro07_M038.wav,happy,1,train
9494,Ses05M_script01_1_F015.wav,frustrated,4,train
6656,Ses04F_script02_2_F043.wav,happy,1,train
5673,Ses03M_script03_2_F000.wav,neutral,2,train
2821,Ses02M_impro03_M002.wav,happy,1,train
6700,Ses04F_script02_2_M039.wav,frustrated,4,train
3176,Ses02M_script01_1_M013.wav,angry,0,train
5210,Ses03M_impro08b_M011.wav,neutral,2,train
4239,Ses03F_script01_3_M014.wav,happy,1,train
7186,Ses04M_impro06_F010.wav,sad,3,train
6963,Ses04M_impro02_M013.wav,frustrated,4,train
3317,Ses02M_script02_1_F004.wav,frustrated,4,train
6369,Ses04F_script01_1_F033.wav,frustrated,4,train
8122,Ses05F_impro03_M062.wav,happy,1,train
7371,Ses04M_script01_1_F010.wav,frustrated,4,train
5117,Ses03M_impro08a_F007.wav,frustrated,4,train
6307,Ses04F_impro08_M003.wav,frustrated,4,train
7496,Ses04M_script01_3_F005.wav,frustrated,4,train
3712,Ses03F_impro02_M014.wav,sad,3,train
1489,Ses01M_script02_1_F016.wav,frustrated,4,train
2469,Ses02F_script02_2_F012.wav,frustrated,4,train
1616,Ses01M_script02_2_M023.wav,neutral,2,train
1473,Ses01M_script02_1_F000.wav,frustrated,4,train
503,Ses01F_script01_3_M003.wav,neutral,2,train
9304,Ses05M_impro06_F010.wav,sad,3,train
4443,Ses03F_script03_1_F005.wav,frustrated,4,train
6686,Ses04F_script02_2_M025.wav,frustrated,4,train
4293,Ses03F_script02_1_F021.wav,frustrated,4,train
4163,Ses03F_script01_2_F015.wav,angry,0,train
250,Ses01F_impro05_M028.wav,neutral,2,train
1447,Ses01M_script01_3_M018.wav,happy,1,train
9272,Ses05M_impro05_M001.wav,neutral,2,train
263,Ses01F_impro06_F005.wav,sad,3,train
6476,Ses04F_script01_3_F008.wav,frustrated,4,train
2114,Ses02F_impro07_M004.wav,happy,1,train
5330,Ses03M_script01_2_F013.wav,angry,0,train
8740,Ses05F_script02_1_M013.wav,frustrated,4,train
1416,Ses01M_script01_3_F018.wav,sad,3,train
8578,Ses05F_script01_1_M016.wav,sad,3,train
4955,Ses03M_impro05b_F016.wav,neutral,2,train
8718,Ses05F_script02_1_F011.wav,neutral,2,train
9054,Ses05M_impro02_F010.wav,frustrated,4,train
2087,Ses02F_impro07_F015.wav,happy,1,train
766,Ses01F_script03_1_M026.wav,happy,1,train
2725,Ses02M_impro01_F017.wav,frustrated,4,train
9760,Ses05M_script02_1_F014.wav,frustrated,4,train
8131,Ses05F_impro04_F002.wav,frustrated,4,train
9199,Ses05M_impro04_F031.wav,neutral,2,train
3818,Ses03F_impro04_M014.wav,neutral,2,train
9069,Ses05M_impro02_M000.wav,sad,3,train
5971,Ses04F_impro04_F000.wav,neutral,2,train
1500,Ses01M_script02_1_M002.wav,happy,1,train
2273,Ses02F_script01_1_M034.wav,angry,0,train
4427,Ses03F_script02_2_M035.wav,frustrated,4,train
2162,Ses02F_impro08_F016.wav,neutral,2,train
982,Ses01M_impro03_F008.wav,happy,1,train
3223,Ses02M_script01_2_F014.wav,frustrated,4,train
5831,Ses04F_impro02_F016.wav,frustrated,4,train
5351,Ses03M_script01_2_M014.wav,angry,0,train
7737,Ses04M_script03_1_M012.wav,neutral,2,train
4464,Ses03F_script03_1_F026.wav,happy,1,train
3611,Ses02M_script03_2_M029.wav,frustrated,4,train
2157,Ses02F_impro08_F011.wav,neutral,2,train
2021,Ses02F_impro05_M006.wav,neutral,2,train
4369,Ses03F_script02_2_F030.wav,frustrated,4,train
7076,Ses04M_impro04_M013.wav,frustrated,4,train
7131,Ses04M_impro05_M001.wav,angry,0,train
3341,Ses02M_script02_1_M005.wav,happy,1,train
2495,Ses02F_script02_2_F038.wav,sad,3,train
462,Ses01F_script01_2_M016.wav,angry,0,train
7458,Ses04M_script01_2_F008.wav,angry,0,train
8673,Ses05F_script01_3_M007.wav,frustrated,4,train
1676,Ses01M_script03_1_F028.wav,happy,1,train
5869,Ses04F_impro03_F002.wav,happy,1,train
9855,Ses05M_script02_2_M015.wav,happy,1,train
7809,Ses04M_script03_2_F050.wav,angry,0,train
6210,Ses04F_impro07_M019.wav,neutral,2,train
4621,Ses03M_impro01_M007.wav,frustrated,4,train
6101,Ses04F_impro06_M005.wav,sad,3,train
9635,Ses05M_script01_1b_M037.wav,frustrated,4,train
4454,Ses03F_script03_1_F016.wav,happy,1,train
7763,Ses04M_script03_2_F004.wav,happy,1,train
4192,Ses03F_script01_3_F003.wav,sad,3,train
5115,Ses03M_impro08a_F005.wav,frustrated,4,train
7428,Ses04M_script01_1_M023.wav,frustrated,4,train
8473,Ses05F_impro08_F020.wav,neutral,2,train
7544,Ses04M_script01_3_M025.wav,sad,3,train
644,Ses01F_script02_2_F034.wav,sad,3,train
4237,Ses03F_script01_3_M012.wav,happy,1,train
1558,Ses01M_script02_2_F013.wav,angry,0,train
5158,Ses03M_impro08a_M012.wav,neutral,2,train
187,Ses01F_impro04_M033.wav,frustrated,4,train
2671,Ses02F_script03_2_M011.wav,neutral,2,train
4398,Ses03F_script02_2_M006.wav,frustrated,4,train
7095,Ses04M_impro05_F008.wav,neutral,2,train
2043,Ses02F_impro06_F006.wav,sad,3,train
6666,Ses04F_script02_2_M005.wav,frustrated,4,train
993,Ses01M_impro03_F019.wav,happy,1,train
5540,Ses03M_script02_2_F035.wav,sad,3,train
4826,Ses03M_impro04_F022.wav,frustrated,4,train
6891,Ses04M_impro01_F020.wav,frustrated,4,train
1589,Ses01M_script02_2_F044.wav,happy,1,train
8580,Ses05F_script01_1_M018.wav,neutral,2,train
6027,Ses04F_impro04_M022.wav,neutral,2,train
4713,Ses03M_impro02_M031.wav,sad,3,train
6985,Ses04M_impro02_M035.wav,frustrated,4,train
2090,Ses02F_impro07_F018.wav,happy,1,train
7212,Ses04M_impro06_M016.wav,sad,3,train
4907,Ses03M_impro05a_F028.wav,angry,0,train
8918,Ses05F_script03_2_F007.wav,frustrated,4,train
8403,Ses05F_impro07_F027.wav,happy,1,train
7517,Ses04M_script01_3_F026.wav,happy,1,train
6324,Ses04F_impro08_M020.wav,frustrated,4,train
6722,Ses04F_script03_1_F010.wav,sad,3,train
9261,Ses05M_impro05_F012.wav,neutral,2,train
1519,Ses01M_script02_1_M021.wav,frustrated,4,train
8616,Ses05F_script01_2_F013.wav,frustrated,4,train
5970,Ses04F_impro03_M050.wav,happy,1,train
757,Ses01F_script03_1_M017.wav,happy,1,train
9267,Ses05M_impro05_F018.wav,neutral,2,train
9221,Ses05M_impro04_M014.wav,frustrated,4,train
4563,Ses03F_script03_2_M020.wav,angry,0,train
3018,Ses02M_impro07_F023.wav,happy,1,train
9751,Ses05M_script02_1_F005.wav,sad,3,train
6116,Ses04F_impro07_F005.wav,happy,1,train
3689,Ses03F_impro02_F035.wav,sad,3,train
20,Ses01F_impro01_M004.wav,frustrated,4,train
7748,Ses04M_script03_1_M023.wav,happy,1,train
4020,Ses03F_impro08_M007.wav,angry,0,train
7565,Ses04M_script02_1_F008.wav,angry,0,train
8026,Ses05F_impro03_F027.wav,happy,1,train
7605,Ses04M_script02_1_M026.wav,happy,1,train
7776,Ses04M_script03_2_F017.wav,angry,0,train
4707,Ses03M_impro02_M025.wav,sad,3,train
6942,Ses04M_impro02_F024.wav,frustrated,4,train
6367,Ses04F_script01_1_F031.wav,frustrated,4,train
436,Ses01F_script01_2_F005.wav,angry,0,train
7902,Ses05F_impro01_M009.wav,frustrated,4,train
3886,Ses03F_impro06_F028.wav,sad,3,train
2080,Ses02F_impro07_F008.wav,happy,1,train
5355,Ses03M_script01_3_F000.wav,happy,1,train
2899,Ses02M_impro05_F007.wav,neutral,2,train
494,Ses01F_script01_3_F030.wav,sad,3,train
516,Ses01F_script01_3_M016.wav,happy,1,train
6692,Ses04F_script02_2_M031.wav,frustrated,4,train
5753,Ses03M_script03_2_M034.wav,angry,0,train
2416,Ses02F_script02_1_M004.wav,happy,1,train
558,Ses01F_script02_1_F019.wav,frustrated,4,train
5181,Ses03M_impro08b_F007.wav,frustrated,4,train
2457,Ses02F_script02_2_F000.wav,neutral,2,train
6949,Ses04M_impro02_F031.wav,angry,0,train
9848,Ses05M_script02_2_M008.wav,frustrated,4,train
6699,Ses04F_script02_2_M038.wav,frustrated,4,train
7189,Ses04M_impro06_F013.wav,sad,3,train
4154,Ses03F_script01_2_F006.wav,angry,0,train
374,Ses01F_script01_1_F032.wav,frustrated,4,train
2006,Ses02F_impro05_F014.wav,frustrated,4,train
8701,Ses05F_script01_3_M035.wav,sad,3,train
8803,Ses05F_script02_2_M002.wav,neutral,2,train
9517,Ses05M_script01_1_F038.wav,frustrated,4,train
4586,Ses03F_script03_2_M043.wav,angry,0,train
64,Ses01F_impro02_M013.wav,sad,3,train
5722,Ses03M_script03_2_M003.wav,angry,0,train
3733,Ses03F_impro03_F003.wav,happy,1,train
8584,Ses05F_script01_1_M022.wav,frustrated,4,train
7019,Ses04M_impro03_M007.wav,happy,1,train
3154,Ses02M_script01_1_F033.wav,angry,0,train
4345,Ses03F_script02_2_F006.wav,frustrated,4,train
2150,Ses02F_impro08_F004.wav,neutral,2,train
7370,Ses04M_script01_1_F009.wav,frustrated,4,train
313,Ses01F_impro07_F008.wav,happy,1,train
9928,Ses05M_script03_1_M015.wav,happy,1,train
9907,Ses05M_script03_1_F026.wav,happy,1,train
6110,Ses04F_impro06_M014.wav,sad,3,train
4825,Ses03M_impro04_F021.wav,neutral,2,train
5739,Ses03M_script03_2_M020.wav,neutral,2,train
8484,Ses05F_impro08_F031.wav,happy,1,train
4036,Ses03F_impro08_M023.wav,frustrated,4,train
4492,Ses03F_script03_1_M025.wav,happy,1,train
4664,Ses03M_impro02_F020.wav,frustrated,4,train
8177,Ses05F_impro04_M001.wav,neutral,2,train
2703,Ses02F_script03_2_M043.wav,angry,0,train
4756,Ses03M_impro03_F036.wav,neutral,2,train
4275,Ses03F_script02_1_F003.wav,angry,0,train
7198,Ses04M_impro06_M002.wav,sad,3,train
1088,Ses01M_impro05_F009.wav,angry,0,train
4254,Ses03F_script01_3_M029.wav,sad,3,train
4074,Ses03F_script01_1_F034.wav,frustrated,4,train
5730,Ses03M_script03_2_M011.wav,angry,0,train
1869,Ses02F_impro02_F001.wav,sad,3,train
3110,Ses02M_impro08_M021.wav,neutral,2,train
3108,Ses02M_impro08_M019.wav,neutral,2,train
163,Ses01F_impro04_M009.wav,neutral,2,train
5342,Ses03M_script01_2_M005.wav,neutral,2,train
9573,Ses05M_script01_1b_F014.wav,frustrated,4,train
698,Ses01F_script02_2_M040.wav,neutral,2,train
1351,Ses01M_script01_1_M029.wav,frustrated,4,train
2036,Ses02F_impro05_M021.wav,neutral,2,train
9184,Ses05M_impro04_F016.wav,neutral,2,train
2093,Ses02F_impro07_F021.wav,happy,1,train
6617,Ses04F_script02_2_F004.wav,frustrated,4,train
6737,Ses04F_script03_1_F025.wav,happy,1,train
3158,Ses02M_script01_1_F037.wav,angry,0,train
6436,Ses04F_script01_2_F009.wav,angry,0,train
4484,Ses03F_script03_1_M017.wav,happy,1,train
2454,Ses02F_script02_1_M042.wav,happy,1,train
6094,Ses04F_impro06_F009.wav,happy,1,train
5248,Ses03M_script01_1_F026.wav,frustrated,4,train
4895,Ses03M_impro05a_F016.wav,neutral,2,train
6710,Ses04F_script02_2_M049.wav,happy,1,train
8387,Ses05F_impro07_F011.wav,happy,1,train
235,Ses01F_impro05_M013.wav,neutral,2,train
7099,Ses04M_impro05_F012.wav,frustrated,4,train
4144,Ses03F_script01_1_M050.wav,neutral,2,train
886,Ses01M_impro01_F025.wav,neutral,2,train
3543,Ses02M_script03_2_F004.wav,happy,1,train
2272,Ses02F_script01_1_M033.wav,frustrated,4,train
1240,Ses01M_impro07_F031.wav,happy,1,train
3248,Ses02M_script01_3_F002.wav,happy,1,train
6041,Ses04F_impro05_F001.wav,frustrated,4,train
1580,Ses01M_script02_2_F035.wav,sad,3,train
1586,Ses01M_script02_2_F041.wav,happy,1,train
7182,Ses04M_impro06_F006.wav,sad,3,train
3026,Ses02M_impro07_M001.wav,happy,1,train
4295,Ses03F_script02_1_M001.wav,happy,1,train
82,Ses01F_impro03_F014.wav,happy,1,train
8365,Ses05F_impro06_M015.wav,neutral,2,train
1913,Ses02F_impro03_F018.wav,happy,1,train
399,Ses01F_script01_1_M012.wav,neutral,2,train
3680,Ses03F_impro02_F026.wav,sad,3,train
7967,Ses05F_impro02_M010.wav,angry,0,train
8375,Ses05F_impro06_M025.wav,neutral,2,train
238,Ses01F_impro05_M016.wav,neutral,2,train
4088,Ses03F_script01_1_F048.wav,frustrated,4,train
9754,Ses05M_script02_1_F008.wav,frustrated,4,train
9768,Ses05M_script02_1_M001.wav,happy,1,train
986,Ses01M_impro03_F012.wav,happy,1,train
9141,Ses05M_impro03_M007.wav,happy,1,train
